url,date,author,title,text
http://www.bbc.co.uk/news/world-us-canada-23843629,,[],Obama awards Ty Carter Medal of Honor for Afghan battle,"The president said: ""To any of troops or veterans who are watching and struggling: look at his man, look at this soldier… he's as tough as they come, and if he can find the courage and the strength to not only seek help but to speak out about it [PTSD], to take care of himself and stay strong, so can you."""
http://www.cnn.com/2013/03/06/travel/tsa-carry-on-changes/index.html,2013-03-06 00:00:00,['Mike M. Ahlers'],"Air marshals, flight attendants want TSA to reconsider knife policy","Sports equipment such as ski poles, hockey sticks, lacrosse sticks and two golf clubs will be permitted as carry-on luggage.

Knives with locking blades will not be allowed under the new rules.

This presentation outlines changes to the Transportation Security Administration's prohibited items list. Some small knives will be allowed in carry-on luggage starting in April.

Story highlights TSA chief explains factors that went into decision Law enforcement officers' group will ask the TSA to reconsider The changes will allow small knives and some sports equipment in cabins A flight attendant union calls it a ""short-sighted"" decision

(CNN) —

Groups representing federal air marshals and flight attendants – outraged over the Transportation Security Administration’s decision to allow small pocketknives back into aircraft cabins – say they will ask the TSA to reconsider the policy.

Both groups say they learned about the policy change Tuesday, and charged that the TSA is forgetting about the terrorist attacks that led to the formation of the agency.

“It’s as if we didn’t learn anything from 9/11,” said George Randall Taylor, head of the air marshal unit of the Federal Law Enforcement Officers Association (FLEOA). “Flight attendants are going to be sitting ducks.”

On Tuesday, TSA Administrator John Pistole announced that small pocketknives and an array of sporting equipment – which were banned from aircraft cabins in the wake of the 9/11 terrorist attacks – will be allowed in U.S. planes beginning April 25.

Former TSA chief backs ‘knife’ decision; suggests axes and machetes, too

Pocketknives will be allowed if the blade is no longer than 2.36 inches (6 centimeters), which is shorter than the 4-inch blades that were allowed at the time of the 2001 attacks. And they must adhere to other rules: the blade can be no more than 1/2 inch at its widest point, it cannot have a locking or fixed blade and cannot have a molded grip. Box cutters and razor blades are still not allowed inside the passenger cabin.

The TSA also will allow travelers to bring billiard cues, ski poles, hockey and lacrosse sticks and a maximum of two golf clubs into aircraft cabins as carry-on baggage. It will allow novelty and toy bats if they measure less than 24 inches and plastic bats if they weigh less than 24 ounces.

Some experts say security improvements since the attacks – most notably reinforced cockpit doors, better intelligence and motivated passengers – have made the strict prohibition of small pen-knives unnecessary.

But Taylor said he is “appalled” by the decision, and said air marshals are voicing their opposition to him. “I’ve received probably over a hundred (calls from air marshals). They’re very upset.”

FLEOA President Jon Adler said the dangers extend beyond air marshals. “Pistole’s decision is putting my guys at greater risk,” Adler said. “It’s not just the (Federal Air Marshal Service), it’s all of my guys,” he said, noting that law enforcement officers are allowed to carry weapons during commercial flights.

A union representing 90,000 flight attendants called the measure “a poor and short-sighted decision by the TSA.”

“Continued prohibition of these items is an integral layer in making our aviation system secure and must remain in place,” the Coalition of Flight Attendant Unions said in a statement.

Pistole said the TSA sought to distinguish small pocketknives, such as those equipped with corkscrews, from sturdier knives used primarily as weapons. Screeners seize on average 47 of the smaller knives every day from Los Angeles International Airport alone, he said Tuesday.

Opinion: Is TSA serious about letting people carry knives?

The new rule will allow screeners to focus on finding explosive device components and other things that can be “catastrophic” to a plane, speed trips through security checkpoints and “address the hassle factor,” Pistole said.

Pistole said his agency consulted with its federal air marshals and other experts before making the change, and that led to the continued prohibition of the sturdier knifes with short blades.

“Experts in martial arts and close-quarters combat talked passionately about some of these smaller (knives), even though they’re smaller than 6 centimeters. Some of these knives are primarily weapons and do not serve the similar purpose as what you would call a small pocketknife. Some are for hunters, for skinning; some are simply for weapons. And so those will still remain on the prohibited items list,” Pistole said.

Box cutters are prohibited regardless of blade length, he said.

“I wish (the new rule) could be as clean as possible,” Pistole said. But “there’s just too much emotion associated with particularly the box cutters, so those will not be allowed.”

Although it was widely reported that the 9/11 hijackers used box cutters in their attack, the weapons were not recovered, and investigators believe other types of knives were used.

“Our best working hypothesis is that a number of the hijackers were carrying – permissible under the regulations in place at the time – permissible utility knives or pocket knives,” a commission staff member said at a January 2004 hearing of the 9/11 Commission.

A Leatherman knife was displayed during the hearing. The commission said its investigation found that “at least two knives like this were actually purchased by the hijackers and have not been found in the belongings the hijackers left behind.”

Immediately after the attacks, the TSA prohibited a wide range of items from aircraft cabins. But it has gradually been reintroducing some banned items such as cigarette lighters and matches. On occasion the TSA has expanded the list, as it did after a liquid bomb scare in August 2006 when it prohibited bringing large containers of liquids and gels on board aircraft.

Read the latest news on CNN.com"
http://www.usatoday.com/story/news/politics/2013/03/05/jeb-bush-immigration-citizenship/1965345/,2013-03-05 00:00:00,[],Jeb Bush rankles bipartisan group over immigration,"Alan Gomez, USA TODAY

The former Florida governor has a new book on immigration

Some politicians are unhappy with his comments

He previously said Republicans were alienating Hispanic voters

WASHINGTON -- Former Florida governor Jeb Bush is angering Democrats and some in his own party over his opposition to allowing illegal immigrants to attain U.S. citizenship, a stance he reveals in his new book on immigration.

In the 2012 presidential campaign Bush said that the GOP was being ""tone deaf"" on the issue of illegal immigration and what to do about it, saying the Republicans were alienating Hispanic voters.

Republican presidential nominee Mitt Romney did not favor amnesty for the estimated 11 million people living in the country illegally. He supported securing the border and improving the ability of businesses to know whether a job applicant was an illegal immigrant, which he said would reduce the number of illegal immigrants who ""self-deport"" because there would be no work for them here.

GOP primary contender Herman Cain suggested, among other things, building a moat on the border to keep people from entering the country illegally.

At the time Bush was saying the government needed to allow illegal immigrants a chance at legal residence and U.S. citizenship. But Bush's new book Immigration Wars said he opposes granting citizenship to illegal immigrants.

In a story that appeared Monday in USA TODAY, he talked about his book and the self-inflicted wounds he thinks cost Republicans a winnable presidential race in 2012. One wound he said was the GOP's poor outreach to fast-growing demographic groups such as Hispanics that he said should be natural allies.

A ""pathway to citizenship"" is an integral part of immigration bills being considered by the White House and bipartisan groups in Congress. Bush explained that his idea is for illegal immigrants who came to the country as adults to attain a level of legal status. But he said that it should not be full U.S. citizenship, arguing that ""those who violated the laws can remain but cannot obtain the cherished fruits of citizenship.""

The idea is one that has been floated in conservative circles as a way to solve the thorny issue of illegal immigration: recognize that millions of illegal immigrants will not leave nor should they be forced to leave, but at the same time do not reward them for breaking U.S. immigration laws.

The Florida Democratic Party said Bush's credibility on immigration has ""vanished."" Senate President Harry Reid, D-Nev., said Bush ""made a fool of himself.""

""Poor Jeb Bush. So far from God and so close to the Tea Party,"" said Rep. Xavier Becerra, D-Calif. ""This is why things are the way they are, because Republicans let themselves be bullied by the most extreme members of their party.""

Republican members of the bipartisan Senate group working on an immigration overhaul bill with Democrats were not pleased with Bush's comments. Sen. Lindsey Graham, R-S.C., said Bush's stance ""undercuts what we're trying to do."" Another member of the group, Sen. Jeff Flake, R-Ariz., said he was ""a bit perplexed"" and ""disappointed"" to learn of Bush's approach.

Flake has said that he opposes ""blanket amnesty"" for illegal immigrants. But because of the different components of the bill they are working on with Democrats -- including added border security and a requirement that all U.S. businesses check the immigration status of prospective workers -- Flake and other Republicans in the group agreed to Democrats' priority of granting citizenship to illegal immigrants.

Bush -- the son of one president, brother of another and a possible contender himself for the 2016 race -- took to the airwaves Monday to promote his book and defend his position.

On the Today Show he said many illegal immigrants don't want citizenship and that granting it to those who do want it could open the door for future waves of illegal immigrants.

""Our proposal is a proposal that looks forward. And if we want to create an immigration policy that's going to work, we can't continue to make illegal immigration an easier path than legal immigration,"" Bush told host Matt Lauer, alluding to immigrants who apply legally to come to the United States and often wait several years for citizenship. ""I think it's important that there is a natural friction between our immigrant heritage and the rule of law.""

On MSNBC he suggested he may agree to citizenship or illegal immigrants here already if it was part of a package that sufficiently reduced the magnets for future illegal immigrants.

""If you can craft that in law where you can have a path to citizenship where there isn't an incentive for people to come illegally, I'm for it, I don't have a problem with that,"" Bush told host Joe Scarborough. ""I don't see how you do it, but I'm not smart enough to figure out every aspect of a really complex law."""
http://www.foxnews.com/us/2013/04/18/ricin-suspect-long-known-for-angry-screeds/,2013-04-18 00:00:00,[],Ricin suspect long known for angry online screeds,"The Mississippi man suspected of sending deadly ricin in letters to President Obama and a senator from his home state is no stranger to local police, who have long viewed him as a paranoid conspiracy theorist prone to violence.

Paul Kevin Curtis, a sometime-Elvis impersonator who appeared in a Mississippi federal court Thursday and denied wrongdoing, has penned numerous rants accusing the government of hounding him. Many of his screeds have ended with the same line his letter to President Obama reportedly did: “I am KC and I approve this message.”

An affidavit released by the Department of Justice quotes Curtis’ letters to Obama, Sen. Roger Wicker (R-Miss.) and a judge as saying: ""Maybe I have your attention now even if that means someone must die.""

[pullquote]

Curtis has claimed unknown forces blew up his car, interfered in his personal relationships and rigged Elvis impersonation contests. His rants, which have appeared at ripoffreport.com on his Facebook page seem to stem from 2001, when, as a cleaner hired by a morgue, he claims to have found bags of body parts, including a severed head. After reporting his discovery to authorities, Curtis came to believe he was made a “person of interest where my every move was watched and videotaped.”

On Ripoffreport.com, a forum for people to complain about purported scams, a man who identified himself as Curtis detailed in 2007 how the alleged incident began his spiral.

“3 Years of research lead to countless court battles, cops harassing me weekly, death threats, personal & financial losses, several thefts, my home burned down, car exploded, marriage dissolved & bankruptcy,” he wrote.

Curtis claims he sought help from elected officials, including Wicker, who was his congressman prior to being elected to the Senate in 2007. Wicker told CNN he has met Curtis and believed him to have “mental issues.”

Curtis reportedly wrote that he is on the “hidden front lines of a secret war” on his Facebook page hours before federal agents arrested him at his home in Corrinth Wednesday. He is being held in the Lafayette County Detention Center.

“My mother wants me to SHUT UP. My brothers fear me. My sister hates me. . . . I have lost most of my friends,” he wrote. “I have spent more than $130,000 on legal fees in 13.5 years. . . . They destroyed my marriage, they distracted my career, they stalked, they trolled, they came into my home, took my computers, had me arrested 22 times and guess what? I am still a thorn in the corrupt anals! I will remain here until Jesus Christ decides its time for me to go.”

The letters to Obama and Wicker, which bore Memphis postmarks, have tested positive for ricin. The ones sent to Washington were opened in a remote facility and no one appears to have been harmed by them. The FBI has said there is no indication of a connection between the letters and the Monday bombing in Boston that killed three people and injured more than 170. The letters to Obama and Wicker were postmarked April 8, before the marathon."
"http://www.chicagotribune.com/news/sns-rt-us-java-securitybre90a0s3-20130111,0,5990182.story",,[],,
"http://www.latimes.com/opinion/topoftheticket/la-na-tt-border-patrol-20130819,0,7279239.story",2013-08-20 12:00:00,"['Two-Time Pulitzer Prize-Winning Editorial Cartoonist', 'Columnist David Horsey Is A Former Political Commentator For The Los Angeles Times. Syndicated Tribune Media Services', 'David S Work Has Appeared In Hundreds Of Media Outlets. After Graduating The University Of Washington', 'Horsey Entered Journalism As A Political Reporter. His Multifaceted Career Has Taken Him To National Political Party Conventions', 'Presidential Primaries', 'The Olympic Games', 'The Super Bowl', 'Assignments In Europe', 'Japan', 'Mexico']",Border Patrol is becoming an occupying army in our borderlands,"The situation on the U.S. border with Mexico may be spinning out of control -- not because of Mexicans trying to cross illegally, but because of the army of Border Patrol agents that is being amassed at the cost of billions of tax dollars.

According to journalist Todd Miller, author of “Border Patrol Nation: Dispatches From the Front Lines of Homeland Security,” the U.S. spent $90 billion on border enforcement in the decade after the 9/11 terrorist attacks. In 2012, the immigration and border enforcement budget was $18 billion. The immigration bill now being debated in Congress would spend an additional $40 billion and would raise the number of Border Patrol agents to 40,000. That is 10 times the number of agents in service in the early 1990s.

The rush to beef up security after 9/11 was driven by the new fear that terrorists would creep into the country and by the longtime concern about thousands of undocumented immigrants sneaking up from Latin America. Arguably, the dramatically increased surveillance and interdiction has contributed to a sharp drop in illegal immigration and, so far, no terrorists have been discovered trying to cross from Mexico or Canada.

But the new, massive round of spending being proposed may have less to do with terrorists or Mexicans -- those concerns seem to have been met -- than with defense contractors who see America’s wars winding down. Border security is a new cash cow for them, and the more security they can sell, the more profit they will make, even if that security is unnecessary and redundant.

Advertisement

Effectively, both our southern and northern borders are already militarized. If even more manpower and equipment are added, we may have a lot of guys with guns without enough to keep them busy. Miller reports that, already, regular citizens in border areas are feeling as if they live in a war zone where random searches are increasingly common and border agents turn up on private property challenging the right of residents to be on their own land.

In 2008, Vermont Sen. Patrick Leahy was stopped at a checkpoint 125 miles from the Canadian border, ordered out of his car and asked to prove his citizenship. Leahy said he asked the federal agent who initiated the stop by what authority he was acting. According to the senator, the agent pointed to his gun and said, “That’s all the authority I need.”

This year, Leahy, chairman of the Senate Judiciary Committee, added a provision to the immigration bill that would disallow checkpoint searches beyond a 25-mile distance from the border. “The wide latitude in current law for setting up checkpoints far from our borders has led to maximum hassles of law-abiding local residents, with minimal value to border enforcement,” Leahy said in a statement.

Leahy’s provision, by the way, only applies to the northern border. Law-abiding residents of California, Arizona, New Mexico and Texas will get no such relief -- unless, of course, one of their senators gets pulled over for no good reason by any of the thousands of new Border Patrol agents looking for something to do."
http://nbcpolitics.nbcnews.com/_news/2013/03/08/17239505-gop-tries-to-block-obama-from-meeting-pledge-on-us-terror-trials,2013-03-08 00:00:00,[],"Politics: Congress, Political Parties, National Security & More",President Biden is introducing a policy that would guarantee at least 12 weeks of paid leave for all caregivers across the country. NBC News’ Ali Vitali breaks down what the president is proposing and how critical this could be for caregivers.
http://www.reuters.com/article/2013/05/03/us-usa-security-database-idUSBRE94200720130503,,[],,
http://firstread.nbcnews.com/_news/2013/09/03/20306839-first-thoughts-obamas-big-gamble,2013-09-03 00:00:00,[],Meet the Press: Inside Takes on the Latest Stories with Chuck Todd,"Filmmakers Kate Way of ""G is for Gun,"" David Freid of ""Guns Found Here,"" and Nathan Knox of ""No Sanctuary"" join Kasie Hunt for a question and answer session after the screening of their films at the Meet the Press Film..."
http://news.yahoo.com/snowdens-cautious-approach-post-reporter-122233093.html,,[],Snowden's cautious approach to Post reporter,"The Daily Beast

Photo Illustration by The Daily Beast/YouTubeDENVER—The mummified body of the leader of a New Age sect discovered by law enforcement last week near Crestone, Colorado, had been placed in a shrine and appeared to be missing its eyes, arrest affidavits reveal.When investigators arrived Wednesday, the remains had “...what appears to be glitter type makeup on around the eyes,” according to Corporal Steve Hanson of the Saguache County Sheriff Office.The documents, obtained by The Daily Beast, also describe the body—believed to be that of 45-year-old Amy Carlson, known to her followers as “Mother God”—as being adorned with Christmas tree lights. The group in question, “Love Has Won,” (LHW) has previously been described by both followers and law enforcement as a “cult.”Sheriff’s deputies found the body in the LHW headquarters in rural Saguache county just before midnight on Wednesday. Saguache County Sheriff Dan Warwick said in an interview on Monday that the body was “cared for,” and that the eyes were missing because of decomposition.Carlson’s son, Cole, told The Daily Beast that he had been expecting his mother’s death for quite some time.Decayed Corpse of ‘Cult’ Leader Found in Colorado HQ“It’s not a great thing, but hopefully this brings an end to the Love Has Won debacle,” he said in an interview Monday. “I hope the damage stops now.”“My problem is that the cult didn’t get her help,” Carlson’s sister, Chelsea Renninger, added, “They let her die.”The Saguache County Sheriff’s office was responding to a tip from a man named Miguel Lamboy, a suspected member of the group, when it visited the headquarters Wednesday. According to an affidavit, Lamboy told them “...it was obvious that Ms.Carlson was dead because her eyes were missing. Mr. Lamboy stated that the body appeared to be mummified with Ms. Carlson’s teeth exposed through the lips.”Lamboy also said he believed the mummified remains had been brought to Colorado from California.Saguache County Coroner Tom Perrin told The Daily Beast on Monday that he had not been able to officially identify the corpse via fingerprints because it is so badly decomposed. But he added that he was working to use dental records to get an identification, and estimated that the person had been dead since sometime in March.Perrin said in an email that he has not ruled out foul play, but “that he will not know for sure until the autopsy has been completed.”Perrin described the scene where Carlson’s body was found as “very decorated with murals on the walls and Christmas lights all around,” adding that he suspected Carlson was ingesting colloidal silver.Sure enough, Cole said he last spoke to his mother via Skype, and that at the time, she told him she had cancer and was eating one grilled cheese a day, but that he suspected something worse.“I know she was taking huge amounts of colloidal silver,” Cole told The Daily Beast. He added that his mother told him they were selling the silver as a cure for coronavirus under a business known as Gaia’s Whole Healing Essentials, LLC, but that the FDA made them stop.When they visited the Love Has Won HQ, a mobile home, late Wednesday, deputies with the Saguache County Sheriff’s office also found two children, ages 13 and 2, fast asleep. The Saguache County Sheriff’s office confirmed that the 13-year-old has been placed with social services. According to the arrest record, the two-year-old belongs to Lamboy, who could not immediately be reached for comment.Seven members of the “cult” were taken into custody on various charges, including child abuse and abuse of a corpse. No one has been charged in connection with Carlson’s death.When Lamboy alerted law enforcement to Carlson’s body, he told them that her name was “Lia.” But former LHW member Andrew Profaci told The Daily Beast that Carlson had at least half a dozen different names; he also suggested she may have had some kind of relationship with Lamboy.“She used that name early on before I joined the team, but she was still using it when her and Miguel were together,” said Profaci.“She never used the name ‘Amy.’ If you called her Amy you were dissing her. You were saying she’s not Mother God. Amy Carlson as far as she was concerned was nobody.”Love Has Won has not publicly announced that Carlson has died, and instead have used their own language to describe her passing. On Sunday, Bobby Barbara, a LHW member, did a Facebook live proclaiming, “She has not passed away. She ascended. Her essence left her body.”She went on to describe a horrific death “...like Lou Gehrig’s Parkinsons, where her whole body was paralyzed but her brain was fully functioning.”After being reached on Facebook, Barbara declined to comment, saying “Does it matter? You’re not going to tell the truth anyway.” A person reached at a phone number previously listed on a now-defunct Love Has Won website suggested the group had been “dissolved” and declined to comment for this story.Carlson’s family says they do not believe much of what LHW claims regarding her death. “To find out that she was dead for that long without finding out she was dead is concerning,” said Renninger.The last time they heard from Carlson was in January when another sister, Tara Flores, spoke with her on the phone, she told The Daily Beast.“She said she was in a lot of pain and that she was at peace,” Flores said. After that, the family texted with Carlson, but they said they could never be sure that the person on the other end was her.The Love Has Won website went offline over the weekend, but their Facebook page remains active. The group has a “Daily Energy Update” in which members discuss what they refer to as “divine decrees” and now share old videos of Carlson. On Wednesday afternoon, the jailed alleged sect members will have their first day in Saguache County court. Ryan Kramer, John Robertson, Jason Castillo, Obdulia Franco Gonzalez, Christopher Royer, and Sarah Raymone were each being held on two counts of child abuse and one count of tampering with a deceased human body.A seventh defendant, Karin Raymond, was being held on two counts of child abuse, one count of tampering with a deceased human body, and one count of false imprisonment. At one point, Lamboy told investigators upon discovering the body, he was not allowed to leave the LHW headquarters with his son.Sheriff Warwick said that the seven defendants have public defenders from Colorado’s 12th Judicial District assigned to them. The attorneys could not immediately be reached for comment.For his part, Warwick said he had never had any trouble with the group before. “They’ve always been very polite,” he said. “There have been no criminal issues.”Family members who say they have lost relatives to LHW are watching with interest, hopeful that law enforcement had intervened in a drama they could not control.“I’m sad. Largely, she was still my mom,” said Carlson’s son Cole.Still, he added, “It’s super weird to tell people, ‘My mom thinks she’s a God.’”Read more at The Daily Beast.Get our top stories in your inbox every day. Sign up now!Daily Beast Membership: Beast Inside goes deeper on the stories that matter to you. Learn more."
