url,date,author,title,text
http://www.huffingtonpost.com/2013/01/08/david-axelrod-susan-rice_n_2433729.html,2013-01-08 00:00:00,['Senior Politics Editor'],David Axelrod On Susan Rice Selection Process Theories: 'A Myth',"WASHINGTON -- As the president fleshes out his second-term cabinet, a bit of guesswork and mythology has developed about the process and decision-making.

In certain corners of the foreign policy community, two theories in particular have developed. The first is that U.N. Ambassador Susan Rice was promised the position of secretary of state only to have it taken away under the weight of Republican opposition. The second is that Obama never actually considered Rice for the post, instead, having her name floated to divert fire for his preferred choice, Sen. John Kerry (D-Mass.).

The former theory is regarded as more plausible than the latter. But the latter still has its believers. Stephen Schlesinger, a fellow at the Century Foundation, pushed the theory in a blog post published on The Huffington Post on Tuesday arguing that former senior Obama adviser David Axelrod admitted that Rice was never considered during a recent interview on MSNBC's Morning Joe.

It is possible that Axelrod saw his remarks as a way to protect the president from any lingering criticism over his handling of the Rice issue. There had, after all, been some undercurrent of discontent among women's groups who were upset over Rice's public humiliation. Also, the very visible scuttling of Rice did suggest to many observers that, despite Obama's reelection, Obama was once again showing how he caves into Republicans under a barrage of partisan attacks.

But Axelrod never actually said that Obama didn't consider Rice for Foggy Bottom; in fact, in interviews during the process and as recently as today, he has said that Rice was very much in the mix. As he recounts, Obama surveyed a number of possible candidates, including Rice. He never came to a decision on who to appoint until he ultimately chose Kerry. The attacks on the U.N. ambassador over her role in disseminating talking points about the consulate attack in Benghazi factored into the administration's thinking. But they weren't disqualifying. If anything, Axelrod said, they made the president more sympathetic towards choosing her.

""There is a myth that has grown up that the president was run off from choosing her,"" Axelrod told The Huffington Post Tuesday. ""That just wasn't true. She was highly regarded and considered for the post.""

""So far as my conversations with him and everything I know, he had never made a decision on that particular appointment and it is a misstatement of history to suggest he had chosen her or never considered her,"" he added. ""Kerry always was a strong candidate for that position.""

"
http://www.huffingtonpost.com/2013/01/02/hillary-clinton-health_n_2398136.html,2013-01-02 00:00:00,"['Sophia Ortega', 'Guest Writer', 'Liann Piazza', 'Juliet James', 'Susanna Maddrigal', 'Carly Ledbetter', 'Elliot Spagat', 'Ryan Grenoble', 'Todd Richmond', 'Ben Finley']","HuffPost - Breaking News, U.S. and World News","She said efforts to censor the project are about ""trying to prohibit the teaching of ideas they don’t like."""
http://www.breitbart.com/Big-Government/2013/08/31/Copperheads-The-Jacksonian-Sword-of-Lincoln,2013-08-31 00:00:00,[],Copperheads: The 'Jacksonian' Sword of Lincoln,"One of the most important undercurrents of the Civil War was the role the strong Democratic minority played in criticizing Lincoln’s Republican administration, the Radical Republican Congress, and the war effort in general. But Democrats did not provide a united front or bulwark of opposition to the government and the Union cause, rather far from it.

In fact, it was in large part the contentious, but ultimately loyal, Democratic opposition that put pressure on Republican President Abraham Lincoln and his administration to succeed and make wise military and political decisions. Dissent was an important factor, but ultimate loyalty to the broken nation and the Union cause was the highest form of patriotism.

While some Democrats focused on the perceived civil rights abuses of the administration, others became the most militant flag-wavers, joining the military en masse. These “Jacksonian” Democrats saw the confrontation between the Union and the Confederacy as a battle between “patriots and traitors,” as Illinois Democrat and famous Lincoln debate partner Stephen A. Douglas said just before the war. Staunch and enduring patriotism was at the heart of the 19th century Jacksonian creed.

Gods and Generals director Ron Maxwell explores some of the Northern Democrat opposition in his new movie, Copperheads. Copperheads were generally the “peace” democrats during the war who were highly suspicious of the cause, but the movie’s lead character, an upstate New Yorker named Abner Beech, is not among their number. He is more closely aligned with the Jacksonians, as were many of the country-dwelling folks of that period.

The film explores how the war was a battle for the American soul, a soul that remained very much divided during and after the war.

Notable antebellum America historian Eric McKitrick explained in Political Parties in American History: 1828-1890 how this energetic opposition, instead of weakening the Union, gave it an edge over the one-party rule of the Confederacy. McKitrick said, “…the presence of an organized party of opposition, performed a variety of functions in mobilizing and managing the energies needed for sustaining the Union war effort.”

McKitrick continued, “The absence of such a system in the Confederacy seems to have more than a casual bearing on the process whereby Southern energies, over and beyond the course of military events, became diffused and dissipated.”

The collapse of the Whig Party in the 1850s, initiated by the Compromise of 1850 and made complete by the ruinous Kansas-Nebraska Act of 1854, is well-known, but the disintegration of the Democratic Party had equally profound consequences for the Union.

In the period just before the war, there was a massive upheaval in party politics, devastating the old battle lines between the Democrats and the Whigs. Former free-state Whigs and Democrats started to band together under the “Republican” banner in general opposition to the slave states, or the “Slave Power” as some called it. Early Republican Party formation started in the West where party ties were weakest and spread to the more calcified East.

Old fights over economics and the size and scope of government moved to the sidelines as the Union neared complete dissolution.

For instance, the famous editor of the New York Tribune and former Whig turned staunch anti-slavery Republican, Horace Greeley, actually tried to enlist Abraham Lincoln’s future rival, Stephen A. Douglas, in the Republican cause to run for Illinois senator in 1858.

Douglas declined, but like many of the other Jacksonian Democrats, when he realized that pro-slavery forces had been unleashed and that America was rapidly becoming a slave republic, he responded with brutal, militant ferocity. As pro-slavery radicals like George Fitzhugh of Virginia were advocating slavery for 19 out of 20 people, black and white, and the Dred Scott Supreme Court decision essentially made slavery legal everywhere, many like Douglas began to realize that the free-states were utterly surrounded and the foundations of the country were being upended.

Other Jacksonians took a similar track. Francis Preston Blair, one of the most prominent members of President Andrew Jackson’s “Kitchen Cabinet” and editor of the famous Jacksonian organ, the Washington Globe, left Democrats to form the Republican Party.

Though he was aging and sickly, and opposed many of the old Whig economic ideas of industrial development and tariffs that Lincoln supported, Blair became a chief Lincoln adviser when the administration needed him most.

When Blair’s son informed him that Lincoln might pull his troops out and withdraw from Fort Sumter, he marched over to the White House. He told Lincoln that “It would be treason to surrender Sumter,” and that recognition of secession’s constitutionality would lead to his “impeachment.”

Contrary to popular belief, it was Blair and not Lincoln that contacted General Robert E. Lee to head the Union Army. He, like many Democrats at that time, felt a deep connection to the South but felt so strongly about the preservation of the Union that he was willing to wage terrible war against it once backed into a corner.

In contrast, Greeley, who absolutely believed slavery was abhorrent and wished to end it forever, said of the South, “Let them go in peace.”

Not so with Jacksonian Democrats.

Once Fort Sumter had been attacked in April of 1861, most Northern Democrats rallied to the cause. Historian Jean H. Baker said in Affairs of Party: The Political Culture of Northern Democrats in the Mid-Nineteenth Century, “Overnight a singular change occurred. Antiwar in April, thousands of Northern Democrats were volunteering by May. If supporting the South had been a badge of nationalism in 1860, fighting the Confederacy became one by late 1861.”

Baker continued, “…like revivalists in evangelical assembly, young men converted from civilian to soldier, from Democrat to first Infantry, by signing the muster rolls while neighbors cheered and the band played ‘America.'”

One Democratic newspaper stated, “Now none but traitors deserving the gibbet will be found sustaining the Southern rebels. Those who are not for the Stars and Stripes are against them.”

This ethic has continued to resonate with Americans long after the Civil War.

Ronald Reagan displayed this Jacksonian attitude during the Cold War when he ditched the policy of détente and drew a firm line of opposition to the Soviet Union.

Reagan called the USSR an “Evil Empire,” pointing to the depravities of life under Communism. Americans, notably the “Reagan Democrats,” not only drew a line in the sand, but took aggressive action to build up the military and wage numerous small-scale wars as a part of the “Reagan Doctrine.”

Most recently, the atrocities committed on September 11, 2001, in which thousands of Americans were brutally killed by those who held a radical, anti-American Islamist ideology, prompted Americans to go on the warpath. Attacking the symbols of American power, the World Trade Center and the Pentagon, were clear examples that the enemy was attempting to upend the foundations of American civilization.

Though this clash is clear to Americans with a Jacksonian outlook, it has been muddled by those with a different philosophy.

It must be noted that even though many Jacksonian Democrats initially opposed the conflict with the slave states in the lead up to the Civil War, were at best ambivalent and sometimes outwardly hostile to abolition, and deeply disliked President Lincoln, it was ultimately the swelling of Union ranks with these rough men of iron-will that preserved the United States as one nation and put an end to the institution of slavery.

Jacksonians turn to war when they believe that vital American interests are at stake and against enemies that they believe threaten American liberties and the foundations of the country. Once set off, Jacksonians see conflict ending in total victory or defeat with little in the middle. A simple, but important set of principles to understand whenever American leaders decide to let slip the dogs of war."
http://douthat.blogs.nytimes.com/2013/12/09/obama-and-the-doomsayers/,,[],,
http://www.bbc.com/future/story/20130605-the-ecstasy-and-the-agony,2013-06-05 00:00:00,['Sharon Weinberger'],Could ecstasy help treat soldiers with PTSD?,"It is hardly surprising that Tony Macie has an over-developed sense of awareness. As a US Army private he served for 15 months in Baghdad, calling in artillery and air support in his role as a member of a reconnaissance unit. Deadly roadside bombs and insurgent attacks were everyday occurrences in the city divided by sectarian violence. Being hyper-vigilant can help keep a soldier alive in a warzone, but when Macie returned home in 2007, he couldn’t switch off. “My brain was working on overdrive all the time,” he says. “I couldn’t relax, couldn’t unwind.”

He was diagnosed with Post-Traumatic Stress Disorder (PTSD), but found the standard treatments – mainly psychotherapy and anti-depressants – were of little help. While searching for an effective alternative, Macie came across the website of Multidisciplinary Association for Psychedelic Studies (MAPS). This not-for-profit group was sponsoring research into the use of MDMA, better known by its street name ecstasy, as a treatment for PTSD. He enrolled in a study that is currently looking at whether combined use of the drug and psychotherapy could provide relief for those with the debilitating anxiety disorder.

MDMA was originally developed by scientists at the German chemical and pharmaceutical company Merck a century ago, while they were investigating ways to stop abnormal bleeding. In the 1970s, a number of psychiatrists used the chemical to enhance communication with patients. The practice ended when MDMA became better known as a party drug, leading to it being outlawed in the US in 1985.

Evidence for its therapeutic efficacy was largely anecdotal. However, a small clinical trial published in 2010 suggested the drug can increase response to psychotherapy among people with PTSD. Now Rick Doblin, the founder and executive director of MAPS, hopes further studies, such as the one Macie is taking part in, will eventually lead to MDMA being approved by the US Food and Drug Administration as a new effective treatment option for PTSD. “Everywhere we go, what we’re told is ‘this is really important’, but the people we’ve spoken with were not high enough in the hierarchy to comfortably say yes,” says Doblin. He does, however, believe he is making headway. He recently had a meeting in the Pentagon to discuss his research (although he declined to identify the office on the record).

On trial

MAPS also funded the clinical trial published three years ago, which was led by Michael Mithoefer, a psychiatrist based in South Carolina. It involved 20 PTSD patients, the majority of whom had the disorder after being sexually assaulted, or being sexually or physically abused as children. Participants were given either MDMA or an inactive placebo during psychotherapy sessions, and were later assessed for symptoms of PTSD. Ten of the 12 (83%) given MDMA responded positively, compared to just two of the eight (25%) who took placebos.

Mithoefer’s interest in MDMA dates back to a career shift in 1991, when he moved from emergency medicine to psychiatry. “I was interested in experiential therapy, helping people shift their consciousness in some way,” he says. He became interested in MDMA's possible use in psychotherapy from anecdotal evidence reported prior to the drug's US ban. ""There were published reports, but no controlled research,"" he says. PTSD was beginning to rise in the public consciousness in light of the wars in Iraq and Afghanistan. ""I thought it behoved us to take a careful look at whether these anecdotal reports of MDMA could be born out with rigorous controlled trials.""

Mithoefer is also running the trial that Macie is participating in. A group of 24 veterans and firefighters will take part in three sessions during which they will be given MDMA before undergoing psychotherapy. The hypothesis is that participants will feel less fear and be better able to talk about the traumatic experiences that caused their PTSD while under the influence of the drug.

One problem with the previous study was the use of inactive placebos. Those in the control group would have known that they were not receiving the active drug and this knowledge could have influenced their mental state. To get around this Mithoefer is giving those in the current study low, medium, or high doses. As participants will not know which does they have been given, he says this should effectively create double-blind conditions that would give the study greater validity. Results will be measured using a questionnaire-based PTSD diagnostic tool. The study is due to be completed next year.

Treatment options for PTSD are by and large ineffective, and so MDMA is not the only “non-traditional” treatment under investigation. At the Army’s Fort Bliss Restoration and Resilience Center in Texas, patients receive therapies ranging from acupuncture to Reiki, a Japanese spiritual treatment. In California, researchers at the Pentagon-funded Institute for Creative Technologies have studied the use of virtual reality as part of “exposure therapy” for veterans with PTSD.

Bad reputation

These days, researchers have no problems finding subjects for such work. It is estimated that the US military is diagnosing between 14,000 and 15,000 new cases of PTSD every year among deployed service members. “We have 400 veterans on a waiting list who have called us, and that’s without doing recruiting,” says Mithoefer.

Doblin thinks that getting MDMA through the FDA’s regulatory hurdles will only take eight to 10 years and $15 to $20 million – relatively speedy and cheap compared to what is normally required to license a new drug. “The FDA knows more about MDMA right now than any drug that they’ve ever approved in their entire history,” he says, pointing to a wealth of literature generated, ironically, by MDMA’s illegal status.

But whether the new research will convince critics, particularly those influenced by MDMA's reputation as a party drug, is more doubtful. Part of the problem is overcoming the stigma of hallucinogens, and some of the biased research that has been done in the past. Jonathan Moreno, a bioethicist and professor at the University of Pennsylvania, points to the studies conducted by Timothy Leary of Harvard in the 1960s. In a prison study, Leary claimed that hallucinogens combined with psychotherapy could reduce re-offending among prisoners, but those conclusions were later shown to be erroneous. Doblin published a follow-up study, highlighting problems with Leary's means of tracking re-offending in the long-term.

“It’s striking that even in the 60s and 70s people lined up on different sides on hallucinogens,” says Moreno. The lines are drawn pretty dark on various positions.”

It’s not just the recreational use and abuse of MDMA that raises concerns. There is what Doblin calls the “disastrous legacy of mind control experiments” at the Pentagon. During the Cold War, both the Army and the CIA experimented with using hallucinogens as a weapon. Particularly notorious was MK Ultra, a CIA project which experimented with the use of psychedelics for mind control, sometimes with unwitting subjects.

“That is in people’s minds,” says Doblin, adding that it has been sufficiently far in the past that it is not their dominant concern.” Doblin does say he was approached by a former member of the military who asked about the possibility of using MDMA, which fosters feeling of trust, as a tool for interrogating terrorists. “That was a scary thing,” says Doblin, who also expressed doubt such use would be effective.

The bigger barrier, Doblin says, is the fear of MDMA's recreational associations, and that it could be misused. Several researchers at the US Department of Veterans Affairs (VA) turned down requests to be interviewed about Mithoefer's MDMA study. ""VA does not use ecstasy as a treatment for PTSD,"" said a spokesman in a statement. ""Nor has it conducted, nor is currently conducting, any studies into whether it could be used in such a capacity."" Ecstasy ""is an illegal drug and VA would not involve veterans in the use of such substances.""

For Macie, however, much of the debate is academic. He has taken part in one session of combined MDMA and psychotherapy as part of Mithoefer's study and already believes the approach has helped him. He does not see the drug as a magic bullet and recognises such treatment is likely to still require a great deal of effort on his part. “I don’t want you to think that doing it puts you in happy mode forever,” he says. “It’s hard work.”

If you would like to comment on this story or anything else you have seen on Future, head over to our Facebook page or message us on Twitter."
http://www.nbcnews.com/id/52776963/ns/us_news/t/judge-bars-oklahoma-implementing-anti-sharia-law/,,[],,
http://www.cnn.com/2013/03/27/world/americas/mexico-obama/index.html,2013-03-27 00:00:00,['Cnn Staff'],"Obama to visit Mexico, Costa Rica in May","Story highlights NEW: White House: Obama will travel to Mexico and Costa Rica May 2-4 NEW: Trip will reinforce ""deep cultural, familial and economic ties,"" White House says NEW: In Costa Rica, Obama will meet with its president, other Central American leaders NEW: The White House says economic and trade ties will be topics of discussion in Mexico

(CNN) —

U.S. President Barack Obama will travel to Mexico and Costa Rica in May, officials said Wednesday.

The trip, scheduled to take place May 2-4, “is an important opportunity to reinforce the deep cultural, familial and economic ties that so many Americans share with Mexico and Central America,” the White House said in a statement.

Economic and trade ties will be topics of discussion in Obama’s scheduled meeting with Mexican President Enrique Pena Nieto, the White House said.

Mexico’s foreign ministry said a wide range of issues would be on the table.

“The agenda between both countries is broad and directly affects both societies,” the statement said. “During the visit, competitiveness, education and innovation will be addressed, as well as border infrastructure, trade, immigration and citizen security, among other issues of shared interest.”

Pena Nieto met with Obama at the White House in November, just a few days before taking office in Mexico.

In Costa Rica, Obama will meet with President Laura Chinchilla and with the heads of state of other Central American countries and the Dominican Republic, the White House said.

“The trip will be an important chance to discuss our collective efforts to promote economic growth and development in Central America and our ongoing collaboration on citizen security,” the White House said.

In the past, the United States has pledged to increase security aid to Central America to help combat violence in the region."
http://www.dailykos.com/story/2013/06/27/1219373/-Ecuador-to-US-Go-f-yourself,2013-06-27 00:00:00,"['This Content Is Not Subject To Review Daily Kos Staff Prior To Publication.', 'Backgroundurl Avatar_Large', 'Nickname', 'Joined', 'Created_At', 'Story Count', 'N_Stories', 'Comment Count', 'N_Comments', 'Popular Tags']",Ecuador to US: Go f*** yourself.,"And see, too, the lovely dagger twist at the end. The Ecuadorians are not just UNILATERALLY saying fuck it to the trade treating our government was supposedly going to wave at them like a $20 bill. The Ecuadorians are also offering to donate $23 million dollars a year to the US, ""similar to what we [Ecuador] we would have received from the trade benefits,"" in order to educate Americans about human rights.

Before anybody starts saying, ""Oh, but we're so much freer and better and spiffier than Ecuador, we don't have to take this from them, how dare they, sputter sputter sputter..."" They actually do have a point.

We have done this to ourselves. We have put ourselves in the position of being talked down to (and that's what it was) by another country because of our inadequate appreciation of basic human rights and appreciation of the human sense of dignity.

Simply precious. I remember the day that we demanded to know how the North Korean government was treating an American being held on charges of spying in their country. We wanted to know if they were being mistreated. Their reply was, ""You mean like you do at Guantanamo Bay?""

We earned that, too. Thanks to the lovely torture program (oh, I mean ""enhanced interrogation"" program) that the Bush administration was actually boasting about, we were lectured by the government of one of the worst human rights abusers in the world.

It didn't used to be like this.

"
http://politicalticker.blogs.cnn.com/2013/07/24/source-obama-to-nominate-caroline-kennedy-as-ambassador-to-japan/,2013-07-24 00:00:00,"['Tampa Tim', 'Rudy Nyc', 'The', 'Compassionate', 'Gop Solution', 'Posted By']",Obama to nominate Caroline Kennedy as ambassador to Japan,"8 years ago

Updated 5:14 p.m. ET on 7/24



(CNN) – Caroline Kennedy, the daughter of former President John F. Kennedy and a prominent Democratic backer, was nominated by President Barack Obama Wednesday to serve as U.S. ambassador to Japan.

She would become the first woman to hold the post if she's confirmed by the U.S. Senate. A top supporter of Obama's, she served as the co-chair of his vice presidential search committee in 2008.



CNN first reported in April that Kennedy had been asked to serve as ambassador and was being vetted for the role.

She's the only surviving member of JFK's immediate family and has largely shunned the limelight and scrutiny associated with her famous last name. After publicly expressing interest in running for the U.S. Senate seat in New York vacated when Hillary Clinton became secretary of state in 2009, she ultimately decided against making a bid, citing ""personal reasons.""

She made speeches at the 2008 and 2012 Democratic National Conventions, both times recalling her famous relatives – in 2008, her speech served as a tribute to her uncle, Sen. Ted Kennedy, and in 2012 she noted that ""like my father's election in 1960, this is one of those elections where the future of our country is at stake.""

After receiving degrees at Harvard and Columbia, Kennedy served in a variety of roles at New York non-profits, including the John F. Kennedy Library and the American Ballet Theatre.

The current U.S. ambassador to Japan is John Roos, who assumed the role in 2009. He was the first American ambassador to attend commemoration ceremonies for the American atomic bombings of Hiroshima and Nagasaki. He also led America's embassy through the 2011 earthquake and tsunami, and the ensuing nuclear aftermath.

The United States is Japan's largest economic partner as well as a military ally. The U.S. military presence on Japan's Okinawa Island has remained a point of diplomatic tension between the two nations. Some of the island's residents have complained about noise from the base, in an urban area. Many others were incensed by the misconduct of U.S. troops stationed there, including the 1995 rape of 12-year-old Japanese girl by three U.S. military personnel.

Opposition to the presence of U.S. troops in Okinawa runs so deep that it contributed to the resignation of former Prime Minister Yukio Hatoyama in 2010. He had promised to move the base but later announced that the base would stay, a decision he called ""heartbreaking."""
http://www.dailykos.com/comments/1199889/49833508,,[],,"{""id"":""49833508"",""story_id"":""1199889"",""n_recrates"":""14"",""n_trollrates"":""0"",""points"":""4.0"",""parent_id"":""49833466"",""recrates_text"":""betson08:36004,,belinda ridgewood:257122,,Pam from Calif:55561,,nomandates:315137,,weck:327055,,4Freedom:73842,,ZenTrainer:83978,,Glen The Plumber:303610,,SilverWillow:231242,,translatorpro:175573,,peregrine kate:200859,,winglion:235224,,navajo:27679,,glorificus:321861,"",""contentious?"":false,""hidden?"":false,""recommenders_text"":""betson08,belinda ridgewood,Pam from Calif,nomandates,weck,4Freedom,ZenTrainer,Glen The Plumber,SilverWillow,translatorpro,peregrine kate,winglion,navajo,glorificus"",""traf_text"":"""",""is_too_old_to_recommend"":true,""subject_text"":""Hi Navajo, I feel like the easter bunny, "",""subject"":""Hi Navajo, I feel like the easter bunny, "",""text"":""



going and going and going ... do you know that the silverspoons are great for easter egg hunting too?

Just saying ... in case you know someone who has forgotten some easter eggs in his garden and don't know how to pick them up in style I have an idea ...."
