url,date,author,title,text
"http://www.latimes.com/news/nationworld/nation/la-na-immigration-20130128,0,2085807.story",2013-01-27 08:00:00,"['Mark Z. Barabak Is A Columnist For The Los Angeles Times', 'Focusing On Politics In California', 'The West. A Reporter For More Than Years', 'Barabak Has Covered Campaigns', 'Elections In Of The States', 'Including Presidential Campaigns', 'Scores Of Mayoral', 'Gubernatorial', 'Congressional', 'U.S. Senate Contests. He Also Reported The White House']","On immigration, Obama seeks to cement Latino vote for Democrats","There is an art to political stagecraft, a sort of medium-is-the-message thing, which explains why President Obama will be in Las Vegas on Tuesday to begin his effort to overhaul the nation’s confounding immigration system.

For generations, the West was a Republican stronghold, the land of Goldwater and Reagan and sagebrush rebels. But a change began under President Clinton and was hastened under President Obama, who twice added Nevada and Colorado to the Democrats’ stable of support in the West.

Advertisement

The reason, in short, is Latino voters.

The rise of Latino power, which began in California as a backlash to the heated rhetoric surrounding Proposition 187, the 1994 anti-illegal-immigration initiative, has steadily spread eastward, giving once-red states a distinctly more blue tinge.

There may be no better illustration than California’s next-door neighbor.

Obama won Nevada in 2008 by a whopping 12 percentage points. By all rights, however, Republican Mitt Romney should have been strongly competitive there in 2012. He had an organizational base among the state’s large Mormon population, and Nevada has been an economic basket case for years, with jobless, foreclosure and bankruptcy rates that set a national standard for awfulness.

Advertisement

PHOTOS: President Obama’s past

Obama carried the state, however, winning in November by more than 6 percentage points.

Advertisement

Strong Latino support is one reason. What happened in Nevada reflected the results nationwide: The percentage of Latino voters grew to 18% of the electorate, from 15% in 2008, and Obama won their support by a crushingly large margin.

Immigration has become the Democrats’ wedge issue, drawing small-business-owning and culturally conservative Latinos away from the GOP in the way Republicans long used abortion and other contentious social issues to pry working-class Democrats away from their party moorings.

Advertisement

As an added political benefit to Democrats, the issue of illegal immigration splits the GOP between enforcement-only hard-liners and advocates of a more balanced approach that would mix fortified borders with some path to citizenship for the millions of immigrants in the United States illegally. To hard-liners, that amounts to amnesty for lawbreakers and an unacceptable capitulation to Obama and his fellow Democrats.

The president used last week’s inaugural address to signal that immigration reform, one of the unfulfilled promises of his first term, would no longer be overlooked.

Advertisement

America’s journey “is not complete until we find a better way to welcome the striving, hopeful immigrants who still see America as a land of opportunity,” he said to strong applause from the hundreds of thousands gathered on the National Mall.

Latinos in Congress who met with Obama on Friday said the president described the issue as his top legislative priority.

Advertisement

PHOTOS: President Obama’s second inauguration

Obama’s remarks in Las Vegas are likely to cover proposals he has called for in the past: tougher border security, a crackdown on employers who hire illegal workers and a way for undocumented immigrants to responsibly “earn” their way to U.S. citizenship. More details are expected in the president’s State of the Union address on Feb. 12.

Advertisement

The political message on Tuesday, however, may be more significant than the substance.

The goal for Democrats is to lock in their strong Latino support and the votes of succeeding generations, the way the party has in California, so candidates can devote more time and resources to red states like Arizona and Texas that should, the demographics suggest, grow more competitive in 2016 and beyond.

Advertisement

Obama may have run his last election campaign. But one thing he would like to bequeath to fellow Democrats is a solid electoral college base rooted in the West to offset the advantage Republicans enjoy across the South.

His Las Vegas appearance is a step toward that second-term goal.

Advertisement

mark.barabak@latimes.com"
http://www.cnn.com/2013/01/24/politics/congress-gun-control/index.html,2013-01-24 00:00:00,"['Dana Bash', 'Tom Cohen']","‘Enough is enough,’ Feinstein says in proposing new gun ban","Story highlights NEW: Vice President Biden takes part in an online discussion on gun violence Sen. Feinstein warns of an ""uphill road"" to get her proposal passed The NRA says it is ""confident"" Congress won't pass Feinstein's measure The proposals come almost six weeks after the Newtown school massacre

Can there be a solution to America’s gun problems? Anderson Cooper looks at both sides of the debate in “Guns Under Fire: an AC360º Town Hall Special” Thursday at 8 p.m. ET on CNN.

On one side were pegboard panels mounted with various assault rifles and semi-automatic weapons – including a Bushmaster similar to the one used in last month’s Newtown school massacre.

Behind the stage stood police officers supporting a renewed ban on such firepower. One by one, victims of gun violence told their brief stories and expressed support for a new federal ban being proposed by Sen. Dianne Feinstein on some assault rifles and semi-automatic weapons.

Almost six weeks after the Connecticut shooting rampage that killed 20 first graders, Feinstein said she planned to introduce her measure later Thursday, with Reps. Carolyn McCarthy of New York and Ed Perlmutter of Colorado doing the same in the House.

What’s in Feinstein’s gun bill?

Feinstein’s proposal would upgrade an assault weapons ban that expired in 2004 and also outlaw ammunition magazines that hold more than 10 rounds.

She said the goal is to “dry up the supply of these weapons over time.”

“These massacres don’t seem to stop,” the California Democrat lamented, listing notorious rampages of past years known by the lone name of their locations – Columbine, Virginia Tech, Aurora, Tucson and Oak Creek.

“We should be outraged at how easy it is” for attackers to get hold of the semi-automatic weapons or large-capacity magazines used in those slaughters, Feinstein told the event at the U.S. Capitol that she organized.

Sandy Hook probe to extend until summer

Her legislation is opposed by the nation’s powerful gun lobby, led by the National Rifle Association. That means that despite a push by the White House and Democrats for tougher gun control steps, Feinstein’s full measure is given little chance of winning congressional approval.

In a statement on Thursday, the NRA said that Feinstein “has been trying to ban guns from law-abiding citizens for decades.”

“The American people know gun bans do not work and we are confident Congress will reject Senator Feinstein’s wrong-headed approach,” the organization added.

In a sign of the gun lobby’s influence, a nine-day sports and outdoor show scheduled to take place in Pennsylvania next month was postponed Thursday because the NRA withdrew its support over the decision by organizers to ban the display of “modern sporting rifles” – the kind of semi-automatic weapons targeted by Feinstein’s proposal.

At her Washington event, Feinstein acknowledged that enacting a ban was “really an uphill road,” adding: “If anyone asks if we can win this, the answer is we don’t know, because it’s really uphill.”

She then made a plea for people to call their senators and House members to declare “enough is enough,” adding that a mobilized public is “stronger than the gun lobby.”

Later Thursday, Vice President Joe Biden made a similar appeal in an online discussion on Google, saying: “Make your voices heard.”

He insisted that a reasonable ban on semi-automatic weapons and high-capacity magazines, as well as strengthening background checks, presented no threat to the constitutional right to bear arms.

“It’s not about keeping bad guns out of the hands of good people,” Biden said. “It’s about keeping all guns out of the hands of bad people.”

President Barack Obama called for renewing the assault weapons ban as part of his package of gun control proposals announced earlier this month in response to the December 14 Newtown school massacre and overall gun violence in America.

Marine to senator: ‘No ma’am,’ I won’t register my guns

Feinstein’s measure would stop the sale, transfer, importation and manufacture of more than 100 specialty firearms and certain semi-automatic rifles, as well as limiting magazines to 10 rounds or less, she said. Not all of the weapons in the bill meet the technical definition of assault weapons.

The restrictions would not apply to guns owned before enactment of any law. Feinstein noted her proposal exempts from the ban more than 2,000 models used for hunting or sporting purposes.

“They are by make and model exempted from the legislation,” she said, adding that the old ban had 375 such exemptions.

Those exemptions were an apparent effort to garner support for the measure from conservative Democrats and others expected to face fierce lobbying by the NRA and constituents.

Supporters of more gun control acknowledge the constitutional right to bear arms, but argue that rifles capable of firing multiple rounds automatically or semi-automatically exceed the reasonable needs of hunters and other gun enthusiasts.

They also contend that high-capacity ammunition magazines provide the capability for mass shootings such as the Newtown massacre.

Opponents contend the Second Amendment forbids the government from this type of limit on weapon ownership by citizens.

They worry that such a weakening of gun rights would signal a shift that would leave citizens defenseless against criminals and, some also argue, against potential future government tyranny or abuse. Instead, the NRA has called for increasing armed guards at schools to protect students.

Speakers at the event organized by Feinstein rejected arguments that anyone beyond the military or law enforcement officers needed such firepower.

“How are you going to hunting with something like that?” asked Philadelphia Police Commissioner Charles Ramsey, pointing to the assault weapons displayed to his left. “You kill something, there’s nothing left to eat.”

With new Congress comes a new push for gun laws

Continuing bloodshed on the nation’s streets – with dozens dying every day from gun violence – should be enough evidence to overcome the past inability to get gun control legislation enacted, he argued.

“If the slaughter of 20 babies does not capture and hold your attention, then I give up because I don’t know what else will,” Ramsey continued, thrusting a pointed finger for emphasis.

At Feinstein’s request, people who were injured or lost loved ones to gun violence, including several from the Virginia Tech massacre, then offered their support for her efforts.

Some told of losing a parent or child. Others described how attackers inflicted carnage so quickly.

Pam Simon, a staff member to Rep. Gabrielle Giffords of Arizona, said she was a few feet away from the congresswoman on the day both were shot outside a Tucson grocery store.

“On that day, 30 bullets were delivered in less than 30 seconds,” Simon said.

NRA chief: Obama makes ‘mockery’ of American freedoms

Some of the weapons on display Thursday are currently against the law in the District of Columbia, and Democratic sources told CNN that Feinstein coordinated with police on being able to have the guns there.

NBC’s David Gregory was recently investigated for holding a banned ammunition magazine on the network’s “Meet the Press” program broadcast from Washington. No charges were brought in that case.

Obama’s proposals include expanding and strengthening background checks on gun buyers to ensure all sales include screening to prevent weapons from going to criminals and the mentally ill.

While the gun lobby has indicated support for some improvements in background checks, it remains opposed to other steps, saying they won’t prevent criminals from getting weapons.

Instead, gun advocates urge tougher enforcement of existing laws and making criminals serve their full sentences.

Biden led a panel assembled by Obama in December to examine gun control steps after the Newtown shootings, which sparked a fierce public debate over how to prevent such mass killings. Biden’s recommendations formed the basis of the package of proposals Obama announced this month.

A recent CNN/Time Magazine/ORC International poll indicated that Americans generally favor stricter gun control, but they don’t believe that stricter gun laws alone would reduce gun violence.

In announcing his gun control package, Obama also signed executive actions that call for tougher enforcement of existing laws and require federal agencies to provide data for background checks.

New York state recently enacted a series of new gun regulations, the nation’s first since the Newtown shootings. Ten other states are reviewing some form of related action.

The issue is among the most politically divisive in the country, as demonstrated by the decision by Reed Exhibitions to postpone the nine-day Eastern Sport and Outdoor Show scheduled to start February 2 in Harrisburg.

On Tuesday, the NRA withdrew its support for the show due to the decision by organizers to ban modern sporting rifles from exhibition.

“We had called on Reed Exhibitions to reconsider their decision; unfortunately they have steadfastly refused to do so,” an NRA statement said. “As a result, the NRA will not be participating in the upcoming show in Harrisburg or in any other shows hosted by Reed Exhibitions that maintain this policy.”

In announcing Thursday that the show was off, a Reed Exhibitions official said the intent of excluding “certain products” was to focus on hunting and fishing traditions of the event.

“It has become very clear to us after speaking with our customers that the event could not be held because the atmosphere of this year’s show would not be conducive to an event that is designed to provide family enjoyment,” said Chet Burchett, the company’s president for the Americas.

“It is unfortunate that in the current emotionally charged atmosphere this celebratory event has become overshadowed by a decision that directly affected a small percentage of more than 1,000 exhibits showcasing products and services for those interested in hunting and fishing,” he added.

CNN’s Halimah Abdullah, Kevin Bohn and Todd Sperry contributed to this report."
http://online.wsj.com/article/SB10001424127887324695104578414753882626118.html,,[],,
http://www.nbcnews.com/business/more-states-consider-ban-credit-card-surcharges-1C8455523,2013-02-22 13:21:00+00:00,['Herb Weisbaum'],More states consider ban on credit card surcharges,"Charge a fee to use your credit card? It’s legal for merchants to do that, unless barred by state law. Ten states already ban such surcharges – California, Colorado, Connecticut, Florida, Kansas, Maine, Massachusetts, New York, Oklahoma and Texas – and more may join the list.

The legislatures in 13 other states are currently considering bills that would prevent these so-called “check out” fees. Lawmakers in Hawaii, Illinois, Kentucky, Maryland, Missouri, New Jersey, Pennsylvania, Rhode Island, South Carolina, Utah, Vermont, Washington and Tennessee are responding to a rule change that took place late last month. A similar bill will soon be introduced in West Virginia.

Visa and MasterCard agreed to let merchants add a surcharge to credit card transactions as part of the settlement agreement in an antitrust lawsuit brought by retailers. Until Jan. 27, both Visa and MasterCard had prohibited merchants from charging the customer for the cost of processing that credit card transaction.



The settlement does not affect Visa or MasterCard debit cards. American Express still prohibits a surcharge on any of its cards.

New Jersey Assemblyman Vincent Prieto (D-Secaucus) said he introduced a bill to ban surcharging because it would hit consumers in the pocketbook.

“The amount of the surcharge may seem miniscule on paper, but in the family budget 1.5 to 3 percent could add up to a shorter grocery list or less to spend on gas,” he said in a statement.

In Utah, Sen. Curtis Bramble (R-Provo) is sponsoring a bill that would prohibit surcharges on any type of “financial transaction card” which would include debit cards.

Major retailers are not expected to tack on a credit card surcharge, at least not any time in the immediate future. Wal-Mart, Target, Sears and Home Depot told NBC News they have no plans to add a credit card surcharge. But just the possibility has spurred some lawmakers into action.

“It’s a waste of the legislative process,” said Mallory Duncan, senior vice president of the National Retail Federation. “They could take steps to bring greater competition into the marketplace by prohibiting the price fixing of the hidden swipe fees merchants pay to process credit card transactions.”

Trish Wexler, spokesperson for the Electronic Payments Coalition, whose members include Visa and MasterCard Worldwide, told NBC News it has not taken a position on the issue.

“No one knows how checkout fees will work their way through the system,” Wexler said in an email statement, “but the settlement provides sufficient consumer protections while the process plays out.”

What about disclosures?

The advocacy group Consumer Action has published a booklet on credit card checkout fees. It warns shoppers to be on the lookout for these fees and advises them to express their dissatisfaction.

“Customers shouldn’t stand for it,” said Ruth Susswein Consumer Action’s deputy director of national priorities. “Our advice is to tell them you don’t like the fee and this makes you want to take your business elsewhere.”

The new rules from Visa and MasterCard require retailers who apply a credit card surcharge to post a notice at the store’s entrance. The exact percentage of the surcharge does not need to be disclosed until the point of sale. The customer receipt must list the amount of the surcharge.

Online stores with a surcharge will not be required to have a notice on the home page. They only need to alert shoppers about this when they reach the page where credit cards are first mentioned. In most cases, that means the final step of checkout when the purchase is being completed.

Not the end of this story

The settlement that allows merchants to impose a credit card surcharge is only preliminary. The court has yet to issue its final ruling in this case. That’s expected later this year.

Once that happens, various retailers and business groups plan to challenge the settlement. That could drag into late 2014.

The possibility that the settlement could be modified will probably keep most businesses of any size from instituting credit card fees for the time being.

Herb Weisbaum is The ConsumerMan. Follow him on Facebook and Twitteror visit The ConsumerMan website."
http://www.nytimes.com/2013/11/08/us/politics/white-house-puts-price-on-government-shutdown.html,2013-11-08 00:00:00,['Annie Lowrey'],White House Puts Price on Government Shutdown,"“Millions of Americans were impacted by the shutdown, due to furloughs of federal employees, reduced services for the public and delays in payments to federal grantees, states, localities, contractors and individuals,” Sylvia Mathews Burwell, the budget director, said in the report.

On top of that, the economy is absorbing costs from delays and disruptions to government services, and from a sharp blow to consumer and business confidence. The report runs through a long list of the disruptions: a backlog in veterans’ disability claims, children left out of Head Start, patients left out of cancer studies, halted consumer-safety work, delays in certain tax refunds.

The report said that the government had not calculated the costs of actually shutting the government down and reopening it. But it described them as significant.

“Disruptions at nuclear cleanup sites associated with the shutdown will cost two to three weeks of productivity,” it said. The shutdown “may cause the Department of Energy to miss cleanup milestones agreed to with the states where cleanup is underway.”

Ultimately, disruptions like the shutdown may discourage workers from taking government jobs, analysts have said.

“The furloughs came on top of an unprecedented three-year pay freeze, increases to retirement contributions and the loss of six days’ wages due to the sequestration-related furloughs this summer,” the American Federation of Government Employees, a union representing about 650,000 government workers, said in a statement.

“Employees are frustrated at being made the sacrificial lamb of deficit reduction, and as a result the federal government is becoming a less attractive employer.”"
http://www.dailykos.com/story/2013/04/05/1199372/-Krugman-The-Urge-to-Purge,2013-04-05 00:00:00,"['This Content Is Not Subject To Review Daily Kos Staff Prior To Publication.', 'Backgroundurl Avatar_Large', 'Nickname', 'Joined', 'Created_At', 'Story Count', 'N_Stories', 'Comment Count', 'N_Comments', 'Popular Tags']","Krugman: ""The Urge to Purge""","Krugman reminds us that those insisting upon austerity have been wrong at every stage of our recent economic crisis, while Keynesians (like himself) have been on target:

Remember how running the printing presses was going to cause runaway inflation? Since the recession began, the Fed has more than tripled the size of its balance sheet, but inflation has averaged less than 2 percent.

pretty much standard liquidationism, with a strong goldbug streak.

Krugman calls Stockman's analysis of our economic history as- I wonder if that is intended at least in part to link Stockman to the craziness of the likes of Glenn Beck, who after all has been a paid mouthpiece for gold interests?

Perhaps not, since Stockman basically asserts that we have been going to Hell in a handbasket since FDR took us off the gold standard, and have been on sprees ever since:

spending sprees, consumption sprees, debt sprees, and above all money-printing sprees. If disaster was somehow avoided for 70-plus years, it was thanks to a series of lucky accidents.

which doesn’t make the nation as a whole any poorer, and doesn’t require that we collectively spend less. In fact, the biggest problem created by all this debt is that it’s keeping the economy depressed by causing us collectively to spend too little, with debtors forced to cut back while creditors see no reason to spend more.

In a sense, all of that tartness is simply preface from Krugman, who then provides an important economic lesson on our rising debt. Yes, it has increased as a portion of GDP. The amount that is foreign has increased, albeit less than most Americans think, but that it mainly America borrowing from AmericansRemember, you do not pay taxes on interest earned from government bonds, and that investment is still considered absolutely safe. Add to that the large amounts of cash being held by corporations because inflation is so low and we we should already see the need for investment to stimulate spending. As Krugman has noted for some time, because interest rates are currently so low, the government should, rather than cutting spending, be increasing it as a stimulus whose return will based on historic trends within a short time return far more in tax revenue than it will cost interest. Such additional spending will also create increases in revenue for state and local governments, as sales and income tax streams increase, the price of real estate begins to return to higher levels, and then those governments can perhaps even rehire some of those employees they have been forced to lay off because they are required to run balanced government. That rehiring adds additional spending which will also increase government revenue through taxation.

Krugman is all for restoring financial controls and oversight to deter excess leverage and prevent the next crisis.

To deal with the crisis that’s already here, we need monetary and fiscal stimulus, to induce those who aren’t too deeply indebted to spend more while the debtors are cutting back.

by turning our problems into a morality play of sin and retribution, it helps condemn us to a deeper and longer slump.

the notion of macroeconomics as morality play has a visceral appeal that’s hard to fight. Disguise it with a bit of political cross-dressing, and even liberals can fall for it.

This of course is ""anathema"" to Mellonites, like Stockman, like the deficit hawks, like Pete Peterson, like unfortunately too many Democrats as well. They think that deficit spending - which in their minds includes any spending on the social safety net that does go through the private sector so that corporations can gain some direct profit - is what has caused our current financial crises, which they measure primarily in the size of deficits and debts, never mind that the deficit increased under a Republican administration in part because of unnecessary tax breaks for the wealthy and corporations and fighting two wars without paying for them. Krugman warns us that their approach of liquidation is destructive, becauseOf course, the messaging from the Mellonites has been working. As Krugman puts it ""sin sells."" That is,This is happening not just on the macroeconomic level of the national economy. We see it in the policies of Democratic mayors like Emanuel in Chicago, who use among other things the financial problems as a justification for slashing away at the basic local government function of public education, and finding ways of turning that function into something that can turn profits for the investor class and corporations, even as it destroys neighborhoods and ignores the needs of those hurting the most.

The real political cross-dressing comes from a Democratic President more committed to a ""grand bargain"" with ""bi-partisan"" support than he seems to be to rebuilding the economy for the long term. What is sad is that he can clearly argue that he was right on stimulus spending. That is, he could clearly argue had he pushed for a more significant stimulus the first time around. Even so, the data supports him - rather than pushing for the grand bargain he should be pushing for more stimulus.

Krugman's column saddened me because of its ending, especially the words visceral appeal that's hard to fight. I do not think it is impossible to fight but the rhetorical battle is already lost when the Democratic President accepts the framing of the argument in a way that cedes control to the Mellonites, whether they are simply hostile to government or merely wrong-headed about how governments and economies actually function.

Still, the column is important enough I wanted to bring to the attention of this community. The link gets you past the firewall and does not count against your quota of Times stories for the month.

Read the whole thing.

It is worth the time.

But then, isn't that always true of Krugman?"
http://www.washingtonpost.com/blogs/post-partisan/wp/2013/02/12/obama-state-of-the-union-dont-focus-on-the-deficit/,2013-02-12 00:00:00,"['James Downie', 'Digital Opinions Editor']","Don’t focus on the deficit, Mr. President","On policy, groups such as the Committee for a Responsible Federal Budget and Third Way continue to argue for trillions more in cuts, despite what CRFB calls “notable progress.” Media voices such as National Journal’s Ron Fournier argue that Obama may get political points, but, to use Fournier’s vivid phrasing, “the rest of America gets the shaft.” The fact is, though, that not only is our national debt close to stabilized, whether or not the sequester takes effect, but also deficit reduction in the past two years “would stand far above any other fiscal tightening since World War II.” The historical evidence suggests that reduction is likely to be accompanied by a recession, and indeed recent numbers suggest that budget cuts are already hurting the economy — they were a primary reason for the negative fourth-quarter GDP growth. And as I wrote last week, the Congressional Budget Office expects deficit reduction to lop off 1.5 percent of GDP growth in 2013; if those measures were not in place, we would be looking at 3 percent growth for the coming year, the amount we need to achieve a strong recovery."
http://online.wsj.com/article/SB10001424053111904332804576538361788872004.html,,[],,
http://www.huffingtonpost.com/2013/10/10/debt-limit-republicans_n_4077954.html,2013-10-10 00:00:00,['Senior Congressional Reporter'],"Republicans Offer Short-Term Deal To Raise Debt Limit, Leave Government Shutdown","WASHINGTON -- Republican House leaders Thursday offered the president and Senate far less than they want in the ongoing financial standoff, presenting a six-week hike of the debt limit, but no deal to reopen the shuttered federal government.

President Barack Obama and Senate Democrats have repeatedly argued that they will not negotiate with the GOP on the budget until the government is reopened and the House stops using the $16.7 trillion debt limit as a lever to extract concessions. The limit is expected to be reached Oct. 17, but the House bill would push the debt ceiling back to around Thanksgiving.

""What we want to do is offer the president today the ability to move a temporary increase in the debt ceiling, an agreement to go to conference on the budget, for his willingness to sit down and discuss with us a way forward to reopen the government, and start to deal with America's pressing problems,"" House Speaker John Boehner (R-Ohio) told reporters on Capitol Hill.

""I would hope that the president will look at this as an opportunity and a good-faith effort on our part to move halfway, halfway to what he's demanding in order to have these conversations,"" he continued.

Several lawmakers said the debt bill could move as soon as Friday if Obama agrees to open up talks on other topics.

Yet reaction from the White House was not very positive, although press secretary Jay Carney said that if a clean debt ceiling bill actually reaches the president's desk, Obama would sign it.

Still, Carney reiterated the administration position that the White House doesn't see the debt ceiling being raised or the government being opened as any sort of concession, but as part of Congress' job.

""Our position is clear: they ought to turn on the lights, they ought to pay our bills,"" Carney said. ""The logic here is that they would harm the American economy and the American people in order to try to extract concessions from the president and their counterparts on Capitol Hill. That's an unsustainably bad proposition.""

Similarly, Senate Democrats did not seem impressed by the deal.

""Republicans may let one hostage go, but they are keeping a gun to the head of the other, while reserving the right to kidnap the first one again in a few weeks,"" an aide to Senate leadership told HuffPost on background, because the House's formal legislation has yet to be released.

It remains unclear if the Senate would go along with a short-term bill. Democrats introduced a measure in the upper chamber that would extend the debt limit for more than a year.

Ahead of a Thursday afternoon meeting between two-dozen Republicans and the White House, one Republican agreed that all the proposal does is essentially move the goal posts.

""We haven't changed our position, only the timeline,"" said Rep. John Fleming (R-La.). ""There won't be a vote on a temporary extension of the debt limit unless the president agrees this afternoon to sit down and talk with us.""

Yet even GOP reaction to the House plan seemed mixed coming out of the Republicans' closed-door meeting Thursday morning. After leaders presented the plan to members, many echoed Boehner in saying it was a show of good faith to the White House. But hard-line conservatives like Iowa Rep. Steve King said he was not ""enthusiastic"" about the deal, and others said they would only back the bill if the president pledges to begin negotiations on broader fiscal issues.

Although a half-dozen lawmakers leaving the meeting said the House's proposed debt-ceiling hike has no riders, The Wall Street Journal reported there was one possible wrinkle that would permanently ban the sorts of ""extraordinary measures"" that Treasury secretaries have long used to keep bills paid during debt limit debates.

The United States actually began brushing up against the debt limit in May, and since then the Treasury has essentially been borrowing from itself and raising pension funds to meet obligations. Rep. Mo Brooks (R-Ala.) said that while he thought the House bill was ""clean,"" he was concerned about how it deals with the measures Treasury has already taken. A six-week measure would add about $90 billion to the debt, but undoing all the steps taken going back to May could make the tab more like $300 billion, he said. ""If it says a date certain [six weeks], how do you take into account reimbursement of the federal government and our creditors for the extraordinary measures that the Treasury Department has been using since May?"" he said.

With Carney repeating the position that the president will not negotiate on opening the government, it seemed unlikely that the White House meeting would prove fruitful.

However, if Boehner's offer of a conference committee comes through, negotiations with the White House might not be required. Congress has the ability to work out its differences on its own through such a committee, with members from both chambers sitting down to craft a spending plan, as they have so far failed to do.

This is a developing story and has been updated."
http://www.foxnews.com/politics/2013/12/30/highest-in-nation-15-minimum-wage-stirs-concern-from-local-businesses/,2013-12-30 00:00:00,"['Dan Springer', 'Dan Springer Joined Fox News Channel', 'Fnc', 'In August As A Seattle-Based Correspondent.']",Businesses brace for 'serious cuts' as city enacts highest-in-nation $15 minimum wage,"As talk builds on Capitol Hill over hiking the federal minimum wage, one city in Washington state is poised to set the highest rate in the nation.

On Jan. 1, an estimated 1,600 hotel and transportation workers in SeaTac, Wash., will see their pay jump to $15 an hour, a 60 percent increase from the state's $9.32 minimum wage.

While many workers look forward to the higher pay, employers are looking for ways to absorb the big increase in labor costs. Some plan on eliminating jobs.

""We're going to be looking at making some serious cuts,"" said Cedarbrook Lodge General Manager Scott Ostrander. ""We're going to be looking at reducing employee hours, reducing benefits and eliminating some positions.""

That's in the short term. Eventually, those jobs and more are expected to return as the Cedarbrook Lodge looks to build an addition to the hotel. The plan is to increase revenue to offset the higher labor costs.

But not every employer is being so ambitious. One has told a trade group it is going to close one of its two restaurants, eliminating 200 jobs.

The plan has also caused Han Kim -- who runs Hotel Concepts, a company that owns and manages 11 hotels in Washington state -- to shelve plans to build a hotel in SeaTac. The company already has three hotels in SeaTac, and Kim and a business partner were looking to build a fourth on land they own.

""Uncertainty is bad for business, and right now we're right in that area so we're just putting everything on hold,"" Kim said.

Opponents of the $15 minimum wage did score a legal victory late last week when a King County, Wash., judge ruled that it does not apply to any of the workers at the SeaTac airport. Superior Court Judge Andrea Darvas ruled only the Port of Seattle can set wage and other work rules at the airport. That eliminates 4,700 workers from the successful ballot initiative.

Backers of the $15 minimum wage vow to appeal the ruling up the state Supreme Court. One of the biggest supporters is Kshama Sawant, a socialist who also won her election to the Seattle City Council. She plans on making Seattle the next city to have a $15 minimum wage.

""There may be a few jobs lost here and there, but the fact is, if we don't fight for this, then the race to the bottom will continue,"" Sawant said.

Sawant is skeptical that the higher minimum wage will lead to mass layoffs. But the American Car Rental Association estimates 5 percent of low-wage jobs will be cut; and another 5-10 percent of those workers will be replaced by more experienced workers.

The owner of Dollar Rental Cars told Fox News she'll outsource some functions, change schedules and cut some staff in response to the new policy."
