url,date,author,title,text
"http://www.chicagotribune.com/news/local/breaking/chi-northeastern-illinois-professor-retaliation-20131216,0,1823060.story",,['Jodi S. Cohen'],Group: Northeastern Illinois president retaliated against professor,"""To see that decision reversed at the president's level, in the way it occurred, with very little justification for her decision, was a serious departure from the AAUP guidelines,"" said Rebecca Williams, an English professor at the University of Central Arkansas and a member of the AAUP investigating committee. ""Not that reversals can't happen, but it must be for a compelling reason.""



Hahs' stated reasons for Boyle's rejection were that he did not meet a deadline for filing a plan regarding student advising and that he did not cooperate adequately with colleagues and students. For example, Boyle was accused of steering students to study linguistics instead of Teaching English as a Second Language in his role as a student adviser, according to the AAUP report.



The AAUP said neither reason was credible and instead concluded that the president was retaliating against Boyle for his role in a dispute between faculty in the departments of linguistics and TESL. The dispute, including the decision to split the disciplines into two distinct programs, preceded the no confidence vote against Hahs.



The linguistics faculty members were among those who voted against the president, though Boyle did not participate.



The NEIU administration, in a response to the report, said it would not detail reasons for Boyle's tenure denial because it was ""confidential personnel information."" It said the university ""strongly disagrees with virtually every aspect"" of the report. It also noted that the Illinois Educational Labor Relations Board previously ruled that there was no retaliatory action against Boyle.



""The committee proved all-too-ready to interpret the University's commitment to preserving the confidentiality of its personnel decisions as an admission of retaliatory or bad motives on the part of the University or even the Board of Trustees,"" according to the university's response. ""The University takes the strongest possible exception to the committee's highly personalized, misguided attacks.""



Boyle's last day at the university was May 31. He taught courses on grammar, syntax and Native American languages. He lives in Oak Park and is looking for a university job.



""This report is really vindication that I did not do anything wrong,"" Boyle said. ""One of the problems, if you are denied tenure, there is always in the back of everyone's mind, this sliver of doubt that there must have been something. The AAUP report shows there is absolutely nothing that I did wrong.""



jscohen@tribune.com"
http://usnews.nbcnews.com/_news/2013/08/15/20039821-nyc-officials-to-appeal-federal-stop-and-frisk-judgment,2013-08-15 00:00:00,[],"U.S. News: Breaking News Photos, & Videos on the United States - NBC News","""We were about halfway through the flight and we heard someone call out for medical help … I went to see what was going on and see her there holding a baby in her hands, and it's little,” a nurse said."
http://www.reuters.com/article/2013/04/29/us-usa-court-immigration-idUSBRE93S0GD20130429,,[],,
http://news.yahoo.com/colorado-halloween-costume-ban-125854491.html,,[],"CU-Boulder urges students not to wear 'offensive' Halloween costumes, including cowboys","The University of Colorado at Boulder is urging students not to wear Halloween costumes that fuel cultural stereotypes and could be deemed racist or offensive.



""If you are planning to celebrate Halloween by dressing up in a costume, consider the impact your costume decision may have on others in the CU community,"" Christian Gonzales, CU's dean of students, wrote in a letter. ""Making the choice to dress up as someone from another culture, either with the intention of being humorous or without the intention of being disrespectful, can lead to inaccurate and hurtful portrayals of other peoples' cultures.""



According to Gonzales, CU students have chosen costumes that ""included blackface or sombreros/serapes,"" overly sexualized ""geishas,"" ""squaws"" and stereotypes such as cowboys and Indians. They have also hosted ""offensively-themed parties,"" including ""ghetto,"" ""white trash/hillbilly"" and ""sex work.""



The parties, she wrote, ""reinforce negative representations of cultures as being associated with poverty.""



Last year, a Penn State sorority was put on probation after throwing a Mexican-themed party where guests dressed up in sombreros, mustaches and ponchos.



""How any constituent groups or individuals in the University could behave with such insensitivity or unawareness is a question we must both ask and answer,"" Penn State President Rodney Erickson wrote in an open letter to the Penn State community.



CU is hoping to avoid a similar situation.



""CU-Boulder values freedom of expression and creativity both in and outside of the classroom,"" Gonzales added. ""The CU community also values inclusiveness, respect and sensitivity. While everyone has the freedom to be expressive, we also encourage you to celebrate that you are a part of a vibrant, diverse CU community that strives toward respecting others.""



A university spokesman told Campus Reform the school supported the letter.



""When you dress up as a cowboy, and you have your sheriff badge on and a big cowboy hat, that's not a representation of a cowboy,"" Bronson Hilliard, the spokesman, said. ""That's kind of a crude stereotype.""



CU is not the first school to discourage ""offensive"" Halloween costumes.



Just last month, officials at the University of Minnesota-Twin Cities sent students a similar letter.



""Please keep in mind that certain Halloween costumes inappropriately perpetuate racial, cultural, and gender stereotypes,"" the letter, signed by the dean of students, read. ""Although it may not be the intent, these costumes, and choosing to wear them, can depict identities in ways that are offensive or hurtful to others.""



The letter did not specify which costumes it deemed inappropriate. But Mike Schmit, the school's undergraduate student body president, said the message was clear: Use common sense.



“As a student, I think you’re better off erring on the side of not dressing like something that can be questionable,” Schmit told the Minnesota Star-Tribune. “Cowboys, for instance — totally fine. Indians — not totally fine.”"
"http://www.chicagotribune.com/news/local/breaking/chi-niu-police-chief-fired-amid-misconduct-allegations-20130219,0,3966898.story",,[],,
http://articles.chicagotribune.com/2013-07-10/news/ct-oped-0710-page-20130710_1_racist-blacks-whites,2013-07-10 00:00:00,['Clarence Page'],Are blacks more racist than whites?,"A new poll suggests that Americans, including black Americans, tend to think blacks are more racist than whites or Hispanics. I don't think we are. We only sound like it sometimes.

The poll by the conservative-leaning Rasmussen Reports finds a larger minority of Americans, 37 percent, think most black Americans are racist compared with the 15 percent of the respondents who think most white Americans are racist and the 18 percent who think that about Hispanic-Americans.

I expected the numbers to fall heavily along racial and partisan lines, and they do. For example, 49 percent of conservatives consider most blacks to be racist compared with21 percent of liberals. Considering how many of today's conservatives tend to hear any racial grievance as ""playing the race card,"" I'm not surprised.

What defies the usual stereotypes is the sizable minority of blacks, 31 percent, who agreed with the 38 percent of whites in the poll who think most blacks are racist. That's higher than the 24 percent of blacks (and 10 percent of whites) who think most whites are racist.

That stereotype-shattering result might suggest that we black folks have some work to do in cleaning up our own prejudices. Understood. But what? The poll offers not a clue.

For starters, it doesn't define ""racist,"" even though there is hardly a more abused, misused and overused word in the English language than the R-word.

Two major misunderstandings make a mess of today's race debates. One, our racial attitudes are based on our personal experiences and all of our experiences are very different. Two, everybody carries different definitions in their heads of what racism is.

Merriam-Webster's online dictionary lists two definitions. One is ""a belief that race is the primary determinant of human traits and capacities and that racial differences produce an inherent superiority of a particular race."" The other is simply ""racial prejudice or discrimination.""

But there's at least one other definition, widely believed among black folks, that touched off an uproar after filmmaker Spike Lee expressed it in a July 1991 Playboy magazine interview: ""Black people can't be racist, he said. ""Racism is an institution.""

Although ""black people can be prejudiced,"" Lee allowed, we ""don't have the power"" to enforce the sweeping institutional racism that perpetuates social, economic and political inequality. Maybe not, I say, but we're moving up.

Lee's argument was easier to make before African-Americans gained as much institutional power and influence as some of us are beginning to achieve, all the way up to the White House.

As we aspire to full equality, I believe we need to hold ourselves as accountable as we hold Paula Deen, Don Imus, Michael ""Kramer"" Richards and every other racial gaffe-maker.

But that's not always easy. What we say can be quite culturally different from what other people want to hear.

Remember, for example, the blowback last year after President Barack Obama framed the fatal shooting of Trayvon Martin in personal terms by saying, ""If I had a son, he'd look like Trayvon.""

""Disgraceful,"" fumed Republican presidential hopeful Newt Gingrich. ""We should all be horrified no matter what the ethnic background."" Of course. Obviously the president didn't mean to say otherwise.

But, when even Obama gets slammed for an innocent tribute after all of his years of diligently playing by the rules of today's racial etiquette, it is no wonder so many people think black folks are racist.

Yet, as the poll results hint, it is no secret that the black community has to contend with its own internal racism too. I recall, for example, how one of my son's black high school classmates responded when I asked whether he detected any racism in today's youths. Yes, he said, ""The blacks girls get mad when they see you dancing with a white girl."" Ah, yes. Race, like sex, is complicated, children.

Considering today's tragic shortage of marriageable black males, I can't help but sympathize with those girls. They didn't create this world. They're probably just imitating us, their elders.

Clarence Page, a member of the Tribune's editorial board, blogs at chicagotribune.com/pagespage.

cpage@tribune.com

Twitter @cptime"
http://www.huffingtonpost.com/2013/08/08/lavabit-edward-snowden-email_n_3728005.html,2013-08-08 00:00:00,"['Technology Editor', 'Huffpost Tech']","Lavabit, Edward Snowden's Email Service, Abruptly Shuts Down Amid Court Battle","My Fellow Users,

I have been forced to make a difficult decision: to become complicit in crimes against the American people or walk away from nearly ten years of hard work by shutting down Lavabit. After significant soul searching, I have decided to suspend operations. I wish that I could legally share with you the events that led to my decision. I cannot. I feel you deserve to know what’s going on--the first amendment is supposed to guarantee me the freedom to speak out in situations like this. Unfortunately, Congress has passed laws that say otherwise. As things currently stand, I cannot share my experiences over the last six weeks, even though I have twice made the appropriate requests.

What’s going to happen now? We’ve already started preparing the paperwork needed to continue to fight for the Constitution in the Fourth Circuit Court of Appeals. A favorable decision would allow me resurrect Lavabit as an American company.

This experience has taught me one very important lesson: without congressional action or a strong judicial precedent, I would _strongly_ recommend against anyone trusting their private data to a company with physical ties to the United States.

Sincerely,

Ladar Levison

Owner and Operator, Lavabit LLC"
http://online.wsj.com/article/SB10001424127887323384604578328010988027782.html,,[],,
http://usnews.nbcnews.com/_news/2013/06/03/18726742-when-court-takes-up-privacy-scalia-finds-himself-with-unlikely-teammates,2013-06-03 00:00:00,[],"U.S. News: Breaking News Photos, & Videos on the United States - NBC News","""We were about halfway through the flight and we heard someone call out for medical help … I went to see what was going on and see her there holding a baby in her hands, and it's little,” a nurse said."
http://www.nbcnews.com/technology/revenge-porn-law-story-goes-here-needs-awesome-hed-8C11022538,2013-09-03 20:34:00+00:00,['Suzanne Choney'],'Revenge porn' law in California could pave way for rest of nation,"Featurepics.com

A bill that would criminalize ""revenge porn"" — nude or sexual photos, generally of former wives or girlfriends, posted online by an angry ex — could pave the way for other states to adopt similar laws, putting perpetrators in jail for six months if convicted a first time, and up to a year for repeat violations. The bill, already approved by the California Senate, is expected to go to the state Assembly as soon as this week, despite concerns from some lawmakers and experts who fear it could curtail First Amendment rights.

""It's traumatized real victims; it's a growing problem,"" California state Sen. Anthony Cannella, told NBC News. ""Technology moves much faster than our laws,"" said Cannella, a Republican, who authored the legislation. ""When we identify a problem, it's our responsibility to deal with it.""

If passed by the Assembly, SB 255 will go to Gov. Jerry Brown for approval. It's not clear whether Brown will support it. ""Generally, we do not comment on pending legislation,"" Brown press spokesman Evan Westrup told NBC News.

One supporter with whom Cannella has been working is Holly Jacobs, a Florida woman who founded End Revenge Porn after her own nightmare with the issue began more than four years ago.

Like many other couples, Jacobs and her boyfriend had private photos of intimate moments — photos not meant for public consumption. After their breakup, Jacobs saw her photos plastered everywhere on the Web, including on Facebook and several revenge porn sites. Her email address was part of what was shared, ""so I had harassing emails constantly coming in,"" she told TODAY's Matt Lauer in May. ""My work location was posted up and there, so I was terrified. I was so afraid that someone would physically stalk me.""

In the era of instant uploads, a slimy sub-industry of sites have emerged that are dedicated solely to such ""revenge porn"" shots and videos. It has become a money-making ""sport,"" of which one of the most notorious players is Hunter Moore, who was under FBI investigation for his controversial site, Is Anyone Up.

Though the sites often include personal information about the victims, including names, email addresses and even links to their Facebook profiles, the sites themselves are protected from liability because of Section 230 of the federal Communications Decency Act, which says that websites and Internet service providers cannot be treated as a publisher for ""any information provided by another information content provider."" With little legal recourse, these victims are left feeling helpless and humiliated.

Jacobs' fear turned to anger, and she decided she would no longer be a victim. She filed criminal and civil charges against her ex. The ex, through his attorney, has denied the charges against him, contending he is just as much a victim as Jacobs, and that the reason the photos and video were shared is that his computer was hacked.

Those who might think, ""Well, you shouldn't have taken those photos ... "" aren't living in the real world of what has become, especially for a younger generation, a cultural-technological phenomenon as normal as tweeting and texting.

""It’s absolutely just a new version of victim blaming,"" Jacobs said in May. ""What I would say to victims when they hear that is, just hold on to that little voice inside of you that says, 'This is not right.' What's happening to me is not OK, and there need to be laws in place against this.""

The California legislation, Jacobs told NBC News, ""is so important because it has the potential to set a precedent for other states considering to criminalize revenge porn.""

Precedents and objections

The state that comes closest to doing that now is New Jersey, which since 2003 has had an invasion-of-privacy law aimed at video voyeurs, people who secretly videotape others naked or having sex without their consent, according to a spokesman for the Office of the Attorney General in that state.



That law was one of those used to prosecute Rutgers University student Dharun Ravi, found guilty last year after setting up a webcam to spy on his gay roommate, Tyler Clementi, in 2010. Ravi livestreamed the video and tweeted about his roommates's activities. Clementi, 18, committed suicide after learning about the public humiliation.

""Legislators did not discuss the issue of 'revenge porn' in passing this law"" in 2003, Peter Aseltine, a spokesman for the New Jersey attorney general's office, told NBC News. ""Nonetheless, the language of the statute is quite broad and arguably applies to allow prosecution of an individual in a 'revenge porn' situation.""

Other revenge porn law efforts could soon be underway in Texas, Wisconsin and Georgia, Jacobs said.

While most everyone will agree that the revenge porn practice is reprehensible, crafting legislation that doesn't inadvertently restrict free speech is the challenge.

In Florida, where Jacobs lives, an attempt at a revenge porn law failed this year partly because of concerns the way the law was written could interfere with free speech. Jacobs cited another concern: a requirement that personal information, such as the victim's name and email address, also be posted as part of the photos or videos shared.

""I'm sure the revenge porn posters would have easily found a way around this,"" she told NBC News. ""Our personal information is already posted when our faces are in these pictures.""

Florida State Sen. David Simmons and state Rep. Tom Goodson, both Republicans, plan to try again with a new bill with different wording next spring when the legislature is back in session.

Jeff Hermes, director of the Digital Media Law Project at the Berkman Center for Internet & Society at Harvard University, said a ""balance needs to be struck properly,"" and he is not sure the California law will do that.

""You need to be extraordinarily careful in criminalizing privacy law because of the risk you're going to deter legitimate speech,"" he told NBC News. ""With the California bill, I don't see an exemption here for material that's legitimately newsworthy.""

Take for example, he said, ""circumstances where photographs exist of a political candidate who has run their campaign on their squeaky-clean image,"" but there are photographs of that candidate in a compromising position. ""The distribution of these photos could indicate (to voters) that candidate might be lying about their past.""

The revenge porn bill, Hermes said, is ""responding to a significant concern, and I don't want to downplay that. It is a law in a field which is already heavily regulated — privacy — and where there are court remedies. But the question is whether the criminal penalties are necessary to achieve the aims already provided by existing law.""

Only one California state senator, Leland Yee, a Democrat, voted against SB 255 when it came before the senate last month. His reason: ""First Amendment protections are fundamental to our free society,"" he said in a statement to NBC News. ""While I appreciate the intent of this legislation, I feel it was too broadly drawn and could potentially be used inappropriately to censor free speech.""

Check out Technology and TODAY Tech on Facebook, and on Twitter, follow Suzanne Choney."
